05-03-2019 16:15,b RT nBiggest scam in group D level 1 result as many as 92 students sele xe2 x80 xa6,Delhi,0.5,
05-03-2019 16:15,b RT mp So xe2 x80 x98s politics in full flow now n nHate our so much tht u will hug wink dalliance wth Terror suppr xe2 x80 xa6,Jaipur,0.275,
05-03-2019 16:15,b RT mp So xe2 x80 x98s politics in full flow now n nHate our so much tht u will hug wink dalliance wth Terror suppr xe2 x80 xa6,Jaipur,0.275,
05-03-2019 16:15,b RT Courageous fierce honest empowering nThat s the leader Shri is,Delhi,0.6,
05-03-2019 16:15,b please you heard us when ssc scamed the students now the railways is doing the same Yo xe2 x80 xa6,Bangalore,0,
05-03-2019 16:15,b RT Coordination committee meeting going on at Sunway Hotel in the presence of AICC Sec HCM xe2 x80 xa6,Kolkata,-0.1,
05-03-2019 16:15,b RT Hariom Shame on 28 who says the PulwamaMassacre of 45 CRPFJawand on Feb 14 was an accident n nFinalky the time to xe2 x80 xa6,Delhi,0,
05-03-2019 16:15,b RT I Did It in 2010 Accuses PM Modi of Lying About Amethi Ordnance Factory n nModi is a thug Just lies and wante xe2 x80 xa6,Delhi,0,
05-03-2019 16:15,b AirstrikePolitics Please record what said today I want to reply to him after the electio xe2 x80 xa6,Delhi,0,
05-03-2019 16:15,b RT Saxena13 kodiyeri in Sorry I will not participate this time For better action we ne xe2 x80 xa6,Delhi,0.033333333,
05-03-2019 16:15,b RT 5000 RTs on this tweet and will ask for proof amp number of casualities in these 3 surgical strikes from xe2 x80 xa6,Delhi,0,
05-03-2019 16:15,b in He would have mocked even if he had known the fact The guy is a mass murderer FFS,Bangalore,0,
05-03-2019 16:15,b can u just keep your debates to debates only and not suggestions You just look much more stupid when xe2 x80 xa6,Delhi,-0.1,
05-03-2019 16:15,b RT mp So xe2 x80 x98s politics in full flow now n nHate our so much tht u will hug wink dalliance wth Terror suppr xe2 x80 xa6,Bangalore,0.275,
05-03-2019 16:15,b It s about all Modis nLalit Nirav and Chaukidar,Mumbai,0,
05-03-2019 16:15,b RT mp So xe2 x80 x98s politics in full flow now n nHate our so much tht u will hug wink dalliance wth Terror suppr xe2 x80 xa6,Jaipur,0.275,
05-03-2019 16:15,b RT mp So xe2 x80 x98s politics in full flow now n nHate our so much tht u will hug wink dalliance wth Terror suppr xe2 x80 xa6,Delhi,0.275,
05-03-2019 16:15,b Ohhh I see So it is inevitable that one loses his mind after joining Congress,Ahmedabad,-0.15,
05-03-2019 16:15,b In which capacity will he xf0 x9f xa4 x94 xf0 x9f x99 x84,Delhi,0,
05-03-2019 16:14,b Congis n cronies are gaddars all Scindia xe2 x80 xa6,Hyderabad,0,
05-03-2019 16:14,b RT mp So xe2 x80 x98s politics in full flow now n nHate our so much tht u will hug wink dalliance wth Terror suppr xe2 x80 xa6,Bangalore,0.275,
05-03-2019 16:14,b RT Today s issue thuglak IN tells the high committee that started a party in India wants to joi xe2 x80 xa6,Delhi,0.18,
05-03-2019 16:14,b Envoys can see through that and go back home citing him as Gr8 example of traitor n Traitorous personality n,Delhi,0,
05-03-2019 16:14,b RT mp So xe2 x80 x98s politics in full flow now n nHate our so much tht u will hug wink dalliance wth Terror suppr xe2 x80 xa6,Anand,0.275,
05-03-2019 16:14,b RT Delhi Pradesh Congress Committee NOT INC snubs AAP nAAP abuses INC nBut nmeeting karenge nbaat karenge nseat sharing ne xe2 x80 xa6,Delhi,0,
05-03-2019 16:14,b RT Shocking statement from CONgress leader Belur Gopalakrishna he calls out to assassinate PM n nTo appease a pa xe2 x80 xa6,Delhi,-1,
05-03-2019 16:14,b This is harakiri nShe shela dixit has lost it easy way for bjp to win nRahul G has been drum beating to save the xe2 x80 xa6,Gurgaon,0.616666667,
05-03-2019 16:14,b RT MahaShivratri nWho is the Father of Lord Shiva nAnd where its proof nSo please see this video,Bhopal,0,
05-03-2019 16:14,b All our neighbours wish for a weak Indian PM amp government That s what they xe2 x80 xa6,Bangalore,-0.375,
05-03-2019 16:14,b RT harsha In the fight on number of casualties and others have forgotten that the IAF has executed a task no oth xe2 x80 xa6,Delhi,0,
05-03-2019 16:14,b RT mp So xe2 x80 x98s politics in full flow now n nHate our so much tht u will hug wink dalliance wth Terror suppr xe2 x80 xa6,Delhi,0.275,
05-03-2019 16:14,b RT Today s issue thuglak IN tells the high committee that started a party in India wants to joi xe2 x80 xa6,Delhi,0.18,
05-03-2019 16:14,b RT Congress President welcomes Ferozepur MP Shri Sher Singh Ghubaya to the Congress party We wish him all the best xe2 x80 xa6,Mumbai,1,
05-03-2019 16:14,b RT Delhi Congress chief announces there would be no alliance with Aam Aadmi Party n nAnnouncement came after Congress xe2 x80 xa6,Delhi,0,
05-03-2019 16:14,b RT sharma Ma am Rafale is not Hafta that can be delivered after a mere phone call n nIf you are aspiring to be PM at least don t m xe2 x80 xa6,Mumbai,-0.4,
05-03-2019 16:14,b RT mp Ur in a rush to tweet is it IN xf0 x9f x98 x85 n nTerrorists r not civilian or Military forgot tht n nIf ur so keen on Te xe2 x80 xa6,Delhi,-0.1,
05-03-2019 16:14,b RT Dear sir please check this 12 07 1992 Is ladke ka check kar lo isme koi editing nahi h RRBSCAM Bahut b xe2 x80 xa6,Delhi,0,
05-03-2019 16:14,b RT Delhi Congress chief announces there would be no alliance with Aam Aadmi Party n nAnnouncement came after Congress xe2 x80 xa6,Delhi,0,
05-03-2019 16:14,b your statement makes you a criminal RATHER THAN ACKNOWLEDGE THE TERRO xe2 x80 xa6,Mumbai,-0.4,
05-03-2019 16:14,b RT Party workers will take CP s assurance of 500 sq ft homes to slum dwellers across city and explain how the Cong xe2 x80 xa6,Mumbai,0,
05-03-2019 16:14,b RT 5000 RTs on this tweet and will ask for proof amp number of casualities in these 3 surgical strikes from xe2 x80 xa6,Chennai,0,
05-03-2019 16:13,b RT Your icon has announced he will get xe2 x80 x9cshaheed xe2 x80 x9d martyr status for all soldiers who die defendi xe2 x80 xa6,Delhi,0,
05-03-2019 16:13,b RT Shocking amp dangerous statement by state Congress leader BelurGopalakrishna calling for assassination of our Prime Minister xe2 x80 xa6,Mumbai,-0.8,
05-03-2019 16:13,b RT mp So xe2 x80 x98s politics in full flow now n nHate our so much tht u will hug wink dalliance wth Terror suppr xe2 x80 xa6,Mumbai,0.275,
05-03-2019 16:13,b xe2 x80 xa6,Bhopal,0,
05-03-2019 16:13,b Hey Mr Miss what is this Ur party X CM telling He fears if he see s person with Ti xe2 x80 xa6,Surat,0,
05-03-2019 16:13,b RT Today s issue thuglak IN tells the high committee that started a party in India wants to joi xe2 x80 xa6,Mumbai,0.18,
05-03-2019 16:13,b RT INC Who will next PM n nLike for Rahul Gandhi nRetweet for Modi,Delhi,0,
05-03-2019 16:13,b RT Scrapping of Nanar Refinery Project is an outcome of a vigorous crusade raised by the people of Nanar nHon CP xe2 x80 xa6,Delhi,0,
05-03-2019 16:13,b RT And the mohalla clinics are a big hit with everyone Don t fo xe2 x80 xa6,Bhopal,0,
05-03-2019 16:13,b Congrats xf0 x9f x91 x8d,Jaipur,0,
05-03-2019 16:13,b Hi joker that s y I always say even rahulGandhi better than atleast this kejru jokar kudh kare xe2 x80 xa6,Mumbai,0.5,
05-03-2019 16:13,b But that is not right shame on them,Delhi,-0.142857143,
05-03-2019 16:13,b Congratulations xf0 x9f x92 x90 xf0 x9f x92 x90,Jaipur,0,
05-03-2019 16:13,b RT Modi will be happy but what about u xf0 x9f x94 xa5 xf0 x9f x94 xa5 xf0 x9f x98 x85 xf0 x9f x98 x82 xf0 x9f x98 x82itna to pappu bhi nahi sochta jitna kuch Urban xe2 x80 xa6,Delhi,0.4,
05-03-2019 16:13,b RT PunishPakLoyalists I want proof of Kasab Hanging,Delhi,0,
05-03-2019 16:13,b RT Today s issue thuglak IN tells the high committee that started a party in India wants to joi xe2 x80 xa6,Coimbatore,0.18,
05-03-2019 16:13,b RT NOTA Satyagrah4Men nUrgently need PurushAayog xe2 x80 xa6,Delhi,0,
05-03-2019 16:13,b Modi will be happy but what about u xf0 x9f x94 xa5 xf0 x9f x94 xa5 xf0 x9f x98 x85 xf0 x9f x98 x82 xf0 x9f x98 x82itna to pappu bhi nahi sochta jitna k xe2 x80 xa6,Delhi,0.8,
05-03-2019 16:13,b Screenshot,Mangalore,0,
05-03-2019 16:13,b RT harsha In the fight on number of casualties and others have forgotten that the IAF has executed a task no oth xe2 x80 xa6,Delhi,0,
05-03-2019 16:13,b RT harsha In the fight on number of casualties and others have forgotten that the IAF has executed a task no oth xe2 x80 xa6,Mangalore,0,
05-03-2019 16:13,b Must read nMy opinions on recent scenario nRetweet if you agree xe2 x9c xa8 xf0 x9f x99 x8f n JaiHind IndiaSaysJaiHind conginsultsmartyrs xe2 x80 xa6,Delhi,0,
05-03-2019 16:13,b RT And the mohalla clinics are a big hit with everyone Don t fo xe2 x80 xa6,Delhi,0,
05-03-2019 16:12,b RT Rahul Gandhi is going to do everything to bring down India s image His jealousy on what Indi xe2 x80 xa6,Delhi,-0.155555556,
05-03-2019 16:12,b Both the boosom friends Congress and Pakistan are in same boat On brink of getting isolated and decim xe2 x80 xa6,Mumbai,0,
05-03-2019 16:12,b Unfortunately Congress doesn t realize that times have changed Shud change his political adviser,Guwahati,-0.25,
05-03-2019 16:12,b RT harsha In the fight on number of casualties and others have forgotten that the IAF has executed a task no oth xe2 x80 xa6,Delhi,0,
05-03-2019 16:12,b RT RahulGandhi nRespected Rahul sir nI m students belong from Delhi Maharashtra sir recently rrb group d result announce xe2 x80 xa6,Delhi,0,
05-03-2019 16:12,b RT Shocking statement from CONgress leader Belur Gopalakrishna he calls out to assassinate PM n nTo appease a pa xe2 x80 xa6,Srinagar,-1,
05-03-2019 16:12,b Every time u create divide and rule now here why adivasi and dalit can t you fight election with a p xe2 x80 xa6,Bangalore,0,
05-03-2019 16:12,b sgh Adamant to commit suicide,Delhi,0.1,
05-03-2019 16:12,b RT Sir The first correction is the whole country donot want to defeat Modi as the PM its all your colle xe2 x80 xa6,Delhi,0.225,
05-03-2019 16:12,b BJP Did you visit the families of your hit and run victims Just asking Loot Ravi,Bangalore,0,
05-03-2019 16:12,b RT 5000 RTs on this tweet and will ask for proof amp number of casualities in these 3 surgical strikes from xe2 x80 xa6,Bhopal,0,
05-03-2019 16:12,b RT So amp have to answer this small weapons where made for whom nIf govt or armed forces did not get the d xe2 x80 xa6,Delhi,-0.25,
05-03-2019 16:12,b RT Opinion Congress should focus on its own health rather than following the single point agenda of keeping NarendraModi out xe2 x80 xa6,Mumbai,0.176190476,
05-03-2019 16:12,b RT too Pappu420 it takes few minutes to demolish you Every time Yet you come back again amp again What kinda sadomaso xe2 x80 xa6,Bangalore,-0.1,
05-03-2019 16:12,b RT Shocking statement from CONgress leader Belur Gopalakrishna he calls out to assassinate PM n nTo appease a pa xe2 x80 xa6,Delhi,-1,
05-03-2019 16:12,b marri pak will not be any country sooner or later,Amritsar,0,
05-03-2019 16:12,b RT Well we remember you saying you don xe2 x80 x99t endorse hate politics but now that your own party leader has openly c xe2 x80 xa6,Chandigarh,-0.066666667,
05-03-2019 16:12,b Thing is need to hack the BJP website to forcefully publish all these things nWhere as congressis r idiot xe2 x80 xa6,Delhi,-0.8,
05-03-2019 16:12,b RT India xe2 x80 x9cSo four years were wasted by the NDA Government from 2000 to 2004 to take a decision whether single vendor or multi tender xe2 x80 xa6,Delhi,-0.135714286,
05-03-2019 16:12,b RT To the naysayers I would say that come and join and to work towards making this a success Aftera xe2 x80 xa6,Delhi,0.3,
05-03-2019 16:12,b RT I ve refused to pay the Pest control guy who sprayed the chemical to eliminate the ter xe2 x80 xa6,Delhi,0,
05-03-2019 16:12,b RT I am shocked to see that some insensible Congress and AAP leaders in their bid to criticise are in f xe2 x80 xa6,Delhi,-0.7,
05-03-2019 16:12,b RT Well we remember you saying you don xe2 x80 x99t endorse hate politics but now that your own party leader has openly c xe2 x80 xa6,Bhopal,-0.066666667,
05-03-2019 16:12,b Asking parents for video proof He has gone mad,Delhi,-0.625,
05-03-2019 16:12,b RT You are absolutely clear in assessment,Patiala,0.1,
05-03-2019 16:12,b RT PATOLE There is Politics amp then there is decency Ji decided to not play into the hands of amp play the xe2 x80 xa6,Noida,0,
05-03-2019 16:12,b Especially Bjp people themselves are praying change from this monopoly in their xe2 x80 xa6,Mumbai,0,
05-03-2019 16:12,b RT Today s issue thuglak IN tells the high committee that started a party in India wants to joi xe2 x80 xa6,Delhi,0.18,
05-03-2019 16:12,b RT harsha In the fight on number of casualties and others have forgotten that the IAF has executed a task no oth xe2 x80 xa6,Delhi,0,
05-03-2019 16:12,b RT sharma Ma am Rafale is not Hafta that can be delivered after a mere phone call n nIf you are aspiring to be PM at least don t m xe2 x80 xa6,Delhi,-0.4,
05-03-2019 16:11,b RT mp So xe2 x80 x98s politics in full flow now n nHate our so much tht u will hug wink dalliance wth Terror suppr xe2 x80 xa6,Bangalore,0.275,
05-03-2019 16:11,b Sir seems like you have a lot of free ti xe2 x80 xa6,Bangalore,0.4,
05-03-2019 16:11,b RT LIVE Congress President addresses public meeting in Mumbai Maharashtra MumbaichaRahulGandhi,Amritsar,0.068181818,
05-03-2019 16:11,b RT Shocking statement from CONgress leader Belur Gopalakrishna he calls out to assassinate PM n nTo appease a pa xe2 x80 xa6,Delhi,-1,
05-03-2019 16:11,b can only do killing,Delhi,0,
05-03-2019 16:11,b RT According to congress leader Mr Our IAF is lying n nIs it acceptable Mr,Delhi,0,
05-03-2019 16:11,b RT India xe2 x80 x9cSo four years were wasted by the NDA Government from 2000 to 2004 to take a decision whether single vendor or multi tender xe2 x80 xa6,Delhi,-0.135714286,
05-03-2019 16:11,b SwarajIndia xe2 x80 xa6,Delhi,0,
05-03-2019 16:11,b RT A Congress leader in Karnataka has sparked a controversy with his alleged remarks at a function where he asked right xe2 x80 xa6,Haridwar,0.092857143,
05-03-2019 16:11,b RT Delhi Pradesh Congress Committee NOT INC snubs AAP nAAP abuses INC nBut nmeeting karenge nbaat karenge nseat sharing ne xe2 x80 xa6,Gurgaon,0,
05-03-2019 16:11,b RT Shocking Video J amp K n nWhat President has to say on this Congress MLC On Sale n n MLC as xe2 x80 xa6,Gurgaon,-1,
05-03-2019 16:11,b RT Pak Min gt quotes claims MCC strikes on terror camps is all BS The Q we must ask is not whe xe2 x80 xa6,Bangalore,0,
05-03-2019 16:11,b RT Dear sir please check this 12 07 1992 Is ladke ka check kar lo isme koi editing nahi h RRBSCAM Bahut b xe2 x80 xa6,Jaipur,0,
05-03-2019 16:11,b RT harsha In the fight on number of casualties and others have forgotten that the IAF has executed a task no oth xe2 x80 xa6,Delhi,0,
05-03-2019 16:11,b RT It looks like Congress has given up the fight nDrooping shoulders of their karyakartas nArrogance and frustration of top lead xe2 x80 xa6,Jaipur,0.5,
05-03-2019 16:11,b Dear sir please check this 12 07 1992 Is ladke ka check kar lo isme koi editing nahi h RRBSCAM B xe2 x80 xa6,Jaipur,0,
05-03-2019 16:11,b RT Shocking amp dangerous statement by state Congress leader BelurGopalakrishna calling for assassination of our Prime Minister xe2 x80 xa6,Bangalore,-0.8,
05-03-2019 16:11,b God save them,Delhi,0,
05-03-2019 16:11,b RT will hold Congress Working Committee meet amp Jan Sankalp Rally in Gujarat on the historic day of 12th March t xe2 x80 xa6,Mumbai,0,
05-03-2019 16:11,b The way congress party is behaving acting and doing its politics I have a gut xe2 x80 xa6,Delhi,0,
05-03-2019 16:11,b RT I am struggling to understand why this joker continues to remain a minister in Punjab governme xe2 x80 xa6,Delhi,0,
05-03-2019 16:11,b RT Ferozepur MP Mr Sher Singh Ghubaya who was in Akali Dal joins Congress Mr Ghubaya met Congress President Mr xe2 x80 xa6,Bangalore,0,
05-03-2019 16:11,b See proof,Noida,0,
05-03-2019 16:11,b RT India xe2 x80 x9cSo four years were wasted by the NDA Government from 2000 to 2004 to take a decision whether single vendor or multi tender xe2 x80 xa6,Muzaffarpur,-0.135714286,
05-03-2019 16:11,b RT When our PM mocked dyslexia only to attack this is what a parent of a dyslixic child has to say to modi And xe2 x80 xa6,Chandigarh,0,
05-03-2019 16:10,b If your party haven t ruled after 1990s then they might haven t been in the jungle for long they migh xe2 x80 xa6,Delhi,-0.05,
05-03-2019 16:10,b You are absolutely clear in assessment,Jadavpur,0.1,
05-03-2019 16:10,b I ve refused to pay the Pest control guy who sprayed the chemical to eliminate the termites in my house Because he xe2 x80 xa6,Delhi,0,
05-03-2019 16:10,b marri its not matter of BJP CONGRESS its matterof INDI xe2 x80 xa6,Amritsar,0,
05-03-2019 16:10,b 28 gov here is a Pakistani talking about your plight,Delhi,0,
05-03-2019 16:10,b RT Hariom Can U name even 1 political party in Pakistan amp our Kashmir which has not questioned the SurgicalStrike2 nU can t coz a xe2 x80 xa6,Noida,0,
05-03-2019 16:10,b RT Opinion Congress should focus on its own health rather than following the single point agenda of keeping NarendraModi out xe2 x80 xa6,Bhopal,0.176190476,
05-03-2019 16:10,b RT Today s issue thuglak IN tells the high committee that started a party in India wants to joi xe2 x80 xa6,Delhi,0.18,
05-03-2019 16:10,b RT LIVE Congress President addresses ParivartanUlgulanRally in Amritsar Jharkhand,Amritsar,0.136363636,
05-03-2019 16:10,b RT Rahul Gandhi is going to do everything to bring down India s image His jealousy on what Indi xe2 x80 xa6,Bangalore,-0.155555556,
05-03-2019 16:10,b Shameful for congress to be supporting pakistani agenda,Ahemdabad,0.25,
05-03-2019 16:10,b True,Delhi,0.35,
05-03-2019 16:10,b RT We welcomed Ferozepur MP Sh Sher Singh Gubaya into today in the presence of AICC President Sh amp xe2 x80 xa6,Lucknow,0,
05-03-2019 16:10,b This was really amazing that the govt in power bought the jets Hopefully there was no corruption there xe2 x80 xa6,Gurgaon,0.6,
05-03-2019 16:10,b Loser big win for Modi,Delhi,0.4,
05-03-2019 16:10,b RT And bastards want to come back in power xe2 x80 xa6,Delhi,0,
05-03-2019 16:10,b Wat will you say for this,Mumbai,0,
05-03-2019 16:10,b RT Participated in the launching ceremony of Chalo Panchayat Chalo Ward at Congress Bhawan BT Road Srinagar by Shri xe2 x80 xa6,Gurgaon,0,
05-03-2019 16:10,b RT Shocking statement from CONgress leader Belur Gopalakrishna he calls out to assassinate PM n nTo appease a pa xe2 x80 xa6,Bhopal,-1,
05-03-2019 16:09,b MahaShivratri nWho is the Father of Lord Shiva nAnd where its proof nSo please see this video,Dewas,0,
05-03-2019 16:09,b RT Still some actors politicians or any spokesperson want to say NO TO WAR now where is congress nI want xe2 x80 xa6,Dewas,0,
05-03-2019 16:09,b RT Well we remember you saying you don xe2 x80 x99t endorse hate politics but now that your own party leader has openly c xe2 x80 xa6,Delhi,-0.066666667,
05-03-2019 16:09,b RT Gurgaon PYC launched ChaloPanchayatChaloWardAbhiyanAbhiyan today at Srinagar by Shri Gaikhangam Honble PCC President xe2 x80 xa6,Gurgaon,0,
05-03-2019 16:09,b Not a smart move by congress n n CongressAAPMerger n CongressHelpingBJP,Delhi,-0.107142857,
05-03-2019 16:09,b RT Shocking amp dangerous statement by state Congress leader BelurGopalakrishna calling for assassination of our Prime Minister xe2 x80 xa6,Delhi,-0.8,
05-03-2019 16:09,b RT Shocking amp dangerous statement by state Congress leader BelurGopalakrishna calling for assassination of our Prime Minister xe2 x80 xa6,Dewas,-0.8,
05-03-2019 16:09,b RT will hold Congress Working Committee meet amp Jan Sankalp Rally in Gujarat on the historic day of 12th March t xe2 x80 xa6,Mumbai,0,
05-03-2019 16:09,b RT Congress President welcomes Ferozepur MP Shri Sher Singh Ghubaya to the Congress party We wish him all the best xe2 x80 xa6,Delhi,1,
05-03-2019 16:09,b AirStrikePolitics D Media has never questioned d various Rafale plane prices quoted by Pappu or his xe2 x80 xa6,Delhi,0,
05-03-2019 16:09,b Why 30 envoys from 20 nations Something wrong in numbers here,Gurgaon,-0.5,
05-03-2019 16:09,b Congress party is the B team of BJP So disappointing,Gurgaon,-0.6,
05-03-2019 16:09,b RT Modi ji never said in his sabhas or in any press conference but these ppl dnt miss a chance to drown him sham xe2 x80 xa6,Dewas,-0.2,
05-03-2019 16:09,b RT Scrapping of Nanar Refinery Project is an outcome of a vigorous crusade raised by the people of Nanar nHon CP xe2 x80 xa6,Mumbai,0,
05-03-2019 16:09,b 28 Did JaishESagarika confirm,Mumbai,0,
05-03-2019 16:09,b RT Funny when a man who refuses to reveal his academic qualification to a RTI query calls his political opponent xe2 x80 xa6,Delhi,0.083333333,
05-03-2019 16:09,b RT Congress President welcomes Ferozepur MP Shri Sher Singh Ghubaya to the Congress party We wish him all the best xe2 x80 xa6,Delhi,1,
05-03-2019 16:08,b RT Opposition modi is dng an election cmpgn nMedia modi has done the strike for his election beneficial nModi ji clear p xe2 x80 xa6,Dewas,0.1,
05-03-2019 16:08,b RT I am shocked to see that some insensible Congress and AAP leaders in their bid to criticise are in f xe2 x80 xa6,Kurukshetra,-0.7,
05-03-2019 16:08,b Shocking amp dangerous statement by state Congress leader BelurGopalakrishna calling for assassination of our Prime xe2 x80 xa6,Bangalore,-0.8,
05-03-2019 16:08,b sgh I do not want INC to ally with TMC in Bengal never ever,Kolkata,0,
05-03-2019 16:08,b Why did you born xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f xa4 xa3,Mumbai,0,
05-03-2019 16:08,b RT Congress President welcomes Ferozepur MP Shri Sher Singh Ghubaya to the Congress party We wish him all the best xe2 x80 xa6,Mumbai,1,
05-03-2019 16:08,b RT Shocking statement from CONgress leader Belur Gopalakrishna he calls out to assassinate PM n nTo appease a pa xe2 x80 xa6,Delhi,-1,
05-03-2019 16:08,b RT 300 mobile no s of workers based in Pakistan not reachable since 26 Feb 19 Any idea Congr xe2 x80 xa6,Delhi,0,
05-03-2019 16:08,b RT GUJJU Shame on Congress party and nPakistan ab to khule aam Congress ko support kar raha nApne hi desh se gaddari c xe2 x80 xa6,Kurukshetra,0,
05-03-2019 16:08,b RT We welcomed Ferozepur MP Sh Sher Singh Gubaya into today in the presence of AICC President Sh amp xe2 x80 xa6,Delhi,0,
05-03-2019 16:08,b RT Names of people arrested 4 stone pelting on school kids bus nRafique nShakeel nRashid nAarif nSabir nHakim nNaeem nNasir nJaved nN xe2 x80 xa6,Delhi,0,
05-03-2019 16:08,b RT Delhi Congress chief announces there would be no alliance with Aam Aadmi Party n nAnnouncement came after Congress xe2 x80 xa6,Delhi,0,
05-03-2019 16:08,b RT We ordinary citizens have lost the count of zillions of Jhoot nThis lying to people has become rather acute xe2 x80 xa6,Mumbai,0.175,
05-03-2019 16:08,b Recently I read somewhere that he was charged for Rape in his early days like Rahul xe2 x80 xa6,Noida,0.05,
05-03-2019 16:08,b RT PunishPakLoyalists I want proof of Kasab Hanging,Delhi,0,
05-03-2019 16:08,b RT Opinion Congress should focus on its own health rather than following the single point agenda of keeping NarendraModi out xe2 x80 xa6,Delhi,0.176190476,
05-03-2019 16:08,b RT jaat Govt and opposition s stand towards NFU for Armed forces proves n xe0 xa4 x9a xe0 xa5 x8b xe0 xa4 xb0 xe0 xa4 x9a xe0 xa5 x8b xe0 xa4 xb0 xe0 xa4 xae xe0 xa5 x8c xe0 xa4 xb8 xe0 xa5 x87 xe0 xa4 xb0 xe0 xa5 x87 xe0 xa4 xad xe0 xa4 xbe xe0 xa4 x88 n NFU2Fauj n xe2 x80 xa6,Delhi,0.3,
05-03-2019 16:07,b RT If its increased so who gave them power to grow and who did not gave any answer to their terrorism When u xe2 x80 xa6,Dewas,0,
05-03-2019 16:07,b RT India xe2 x80 x9cSo four years were wasted by the NDA Government from 2000 to 2004 to take a decision whether single vendor or multi tender xe2 x80 xa6,Aurangabad,-0.135714286,
05-03-2019 16:07,b is not a political party but an Insurance company with as CEO n nThey have taken Insurance fo xe2 x80 xa6,Delhi,0,
05-03-2019 16:07,b RT Appointment of office bearers of various committees for Bihar PCC n,Gaya,0,
05-03-2019 16:07,b Pal1981 Any update comment,Gaya,0,
05-03-2019 16:07,b RT pallavighosh It is a pity that under is not going to win a single seat in Elec xe2 x80 xa6,Chandigarh,0.20952381,
05-03-2019 16:07,b RT Today s issue thuglak IN tells the high committee that started a party in India wants to joi xe2 x80 xa6,Delhi,0.18,
05-03-2019 16:07,b RT Shocking statement from CONgress leader Belur Gopalakrishna he calls out to assassinate PM n nTo appease a pa xe2 x80 xa6,Cochin,-1,
05-03-2019 16:07,b RT GUJJU Shame on Congress party and nPakistan ab to khule aam Congress ko support kar raha nApne hi desh se gaddari c xe2 x80 xa6,Bangalore,0,
05-03-2019 16:07,b RT D MATRIOT there seems to be some kinda xe2 x80 xa6,Delhi,0,
05-03-2019 16:07,b 28 n xe2 x80 xa6,Delhi,0,
05-03-2019 16:07,b RT Project Shakti an initiative by ji to strengthen the party by directly connecting with the people nPleas xe2 x80 xa6,Cochin,0.1,
05-03-2019 16:07,b inc Must read haha,Bhopal,0.2,
05-03-2019 16:07,b Indian opposition parties become poster boy on pak media nShame on you n nYou are not true indian sor xe2 x80 xa6,Mumbai,-0.175,
05-03-2019 16:07,b RT It s weird that a Feku who could not manage even a metro in Ahmedabad right from 2005 till 2019 trials are finall xe2 x80 xa6,Cochin,-0.107142857,
05-03-2019 16:07,b RT PunishPakLoyalists why is not coming forward and giving his viewpoint on comments made by his party members xe2 x80 xa6,Delhi,0,
05-03-2019 16:07,b RT Ji Answer Please Your Govt Failure Yes No,Chennai,-0.316666667,
05-03-2019 16:07,b Is it called star comedian entertaining these envoys,Delhi,0.5,
05-03-2019 16:07,b RT Shocking Video J amp K n nWhat President has to say on this Congress MLC On Sale n n MLC as xe2 x80 xa6,Delhi,-1,
05-03-2019 16:07,b nPlease fight this election in Mahagatbandhan otherwise it will benefit other you are zero in Delhi xe2 x80 xa6,Mumbai,-0.125,
05-03-2019 16:07,b RT is non existent nationally At best 3 states No loss to them It ll be a political harakiri by xe2 x80 xa6,Mumbai,0.5,
05-03-2019 16:07,b RT Shocking statement from CONgress leader Belur Gopalakrishna he calls out to assassinate PM n nTo appease a pa xe2 x80 xa6,Ludhiana,-1,
05-03-2019 16:07,b RT chd Why must false narratives continue in the name of national security and patriotism Who is questioning the valour of xe2 x80 xa6,Chandigarh,-0.4,
05-03-2019 16:06,b RT I want to Ask that where is Kasab Where s Kasab body Or did you send Kasab to Pakistan as a peace gesture We xe2 x80 xa6,Delhi,0,
05-03-2019 16:06,b RT Congress President on Wednesday will meet 30 envoys ambassadors of G20 nations and neighbouring countries at xe2 x80 xa6,Delhi,0,
05-03-2019 16:06,b RT will hold Congress Working Committee meet amp Jan Sankalp Rally in Gujarat on the historic day of 12th March t xe2 x80 xa6,Mumbai,0,
05-03-2019 16:06,b RT As we can c our leaders love imran khan so its a request to them that they can go and ask him abut results xe2 x80 xa6,Dewas,0.5,
05-03-2019 16:06,b RT Acquisition of AJL by Young India a xe2 x80 x98clandestine and surreptitious transfer of lucrative interest dishonest and fradulent xe2 x80 x99 D xe2 x80 xa6,Almora,-0.1,
05-03-2019 16:06,b RT PunishPakLoyalists I want proof of Kasab Hanging,Delhi,0,
05-03-2019 16:06,b Why should Congress be defensive for heavens sake n n,Delhi,0,
05-03-2019 16:06,b RT Shocking Video J amp K n nWhat President has to say on this Congress MLC On Sale n n MLC as xe2 x80 xa6,Delhi,-1,
05-03-2019 16:06,b RT Breaking and finalized the Alliance in Delhi Both amp will con xe2 x80 xa6,Haridwar,0,
05-03-2019 16:06,b RT Participated in the launching ceremony of Chalo Panchayat Chalo Ward at Congress Bhawan BT Road Srinagar by Shri xe2 x80 xa6,Bishnupur,0,
05-03-2019 16:06,b RT Appointment of office bearers of various committees for Bihar PCC n,Cochin,0,
05-03-2019 16:06,b RT Shocking statement from CONgress leader Belur Gopalakrishna he calls out to assassinate PM n nTo appease a pa xe2 x80 xa6,Delhi,-1,
